SampleId,SampleName,OnyxDesignDnaId,DesignSetId,NumberOfDesigns,DesignId,UniqueId,MappedDesign,OnyxEditReadCount,ReferenceReadCount,RawReferenceReadCount,OtherReadCount,RawOtherReadCount,TotalSpanningReadCount,RawTotalSpanningReadCount,RawEditGenomeTotalWithDuplicates,RawReferenceGenomeTotalWithDuplicates,DuplicateBiasCorrection,FracOnyxEditReadCount,FracReferenceReadCount,FracOtherReadCount,ExpectedTotalReadCount,RawEditRate,PvalueRaw,PvalueNormalized,BinomialEditCall,BinomialEditCallQuality,Comments,RepresentativeDesign,DesignCategory,ConsensusEditCoverage,ConsensusWTCoverage,ConsensusFractionEdit,ConsensusPValue,ConsensusCallNotes,OtherEditReadCount,OtherRefReadCount,OtherNeighborReadCount,DesignPlasmidCoverage,DesignPlasmidReferenceCoverage,ImproperOrClippedEditReads,ImproperOrClippedReferenceReads,EditedHASpanningFragments,ContainerNumber,InscriptaChemistrySOPVersion,Organism,StrainFunction,Var1,Var2,Var3,Var4
GE00001154-GED_B01,GE00001154-GED_B01,#NA,SPB00001,10002,277999,SPB00001|277999,True,0,9979.370833195384,9079,0.0,0,9979.370833195384,9079,0,11352,1.0,0.0,1.0,0.0,22553.57019153463,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|277999,edit,0.0,11422.0,0.0,1.0,EGEWNotSpanned,0,0,0,44.0,44.0,0,268,0,GE00001154-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001154-GED_B01,GE00001154-GED_B01,#NA,SPB00001,10002,278000,SPB00001|278000,True,1,6285.275540815129,3861,0.0,0,6286.275540815129,3862,1,4552,1.0,0.00015907670503897956,0.999840923294961,0.0,16029.931379237292,0.0002589331952356292,0.03787651192139304,0.06091614335620344,no_edit,6.091614E-02,,SPB00001|278000,edit,1.0,7648.0,0.00013073604392731077,0.07362400752574837,no_edit,0,0,0,148.0,148.0,0,126,1,GE00001154-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001154-GED_B01,GE00001154-GED_B01,#NA,SPB00001,10002,278001,SPB00001|278001,True,0,6607.1556180790085,6324,0.0,0,6607.1556180790085,6324,0,7401,1.0,0.0,1.0,0.0,24976.610919154344,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|278001,edit,0.0,7259.0,0.0,1.0,EGEWNotSpanned,0,0,0,29.0,28.0,0,179,0,GE00001154-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001154-GED_B01,GE00001154-GED_B01,#NA,SPB00001,10002,278003,SPB00001|278003,True,0,5697.8583189784085,4654,0.0,0,5697.8583189784085,4654,0,5379,1.0,0.0,1.0,0.0,19944.126500604132,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|278003,edit,0.0,7037.0,0.0,1.0,EGEWNotSpanned,0,0,0,69.0,67.0,0,121,0,GE00001154-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001154-GED_B01,GE00001154-GED_B01,#NA,SPB00001,10002,278004,SPB00001|278004,True,0,8682.0,8682,0.0,0,8682.0,8682,0,10321,1.0,0.0,1.0,0.0,26094.932820218874,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|278004,edit,0.0,9818.0,0.0,1.0,EGEWNotSpanned,0,0,0,530.0,530.0,1,337,0,GE00001154-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001154-GED_B01,GE00001154-GED_B01,#NA,SPB00001,10002,278005,SPB00001|278005,True,0,7156.195617048253,4396,0.0,0,7156.195617048253,4396,0,5192,1.0,0.0,1.0,0.0,16029.931379237292,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|278005,edit,0.0,8837.0,0.0,1.0,EGEWNotSpanned,0,0,0,138.0,138.0,0,220,0,GE00001154-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001154-GED_B01,GE00001154-GED_B01,#NA,SPB00001,10002,278006,SPB00001|278006,True,1,6794.0,6794,0.0,0,6795.0,6795,1,7997,1.0,0.00014716703458425313,0.9998528329654157,0.0,26094.932820218874,0.00014716703458425313,0.06568043475958152,0.06568043475958152,no_edit,6.568043E-02,,SPB00001|278006,edit,1.0,7440.0,0.00013439053890606102,0.07169551658168778,no_edit,0,0,0,366.0,364.0,0,1306,0,GE00001154-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001154-GED_B01,GE00001154-GED_B01,#NA,SPB00001,10002,278007,SPB00001|278007,True,2,9155.242072402041,5624,0.0,0,9157.242072402041,5626,2,7334,1.0,0.00021840636997328813,0.9997815936300267,0.0,16029.931379237292,0.00035549235691432633,0.0015236206239924777,0.0039434633697811635,edit,9.960565E-01,,SPB00001|278007,edit,2.0,11903.0,0.00016799664006719866,0.006545373295472697,edit,0,0,0,186.0,163.0,3,179,1,GE00001154-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001154-GED_B01,GE00001154-GED_B01,#NA,SPB00001,10002,278008,SPB00001|278008,True,1,6032.952901906467,3706,0.0,0,6033.952901906467,3707,1,4381,1.0,0.00016572883750618,0.9998342711624938,0.0,16029.931379237292,0.0002697599136768276,0.036384355362738666,0.05854409338599822,no_edit,5.854409E-02,,SPB00001|278008,edit,1.0,7304.0,0.00013689253935660506,0.07043241007222012,no_edit,0,0,0,257.0,257.0,0,167,0,GE00001154-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
GE00001154-GED_B01,GE00001154-GED_B01,#NA,SPB00001,10002,278009,SPB00001|278009,True,0,6721.329529947622,4849,0.0,0,6721.329529947622,4849,0,5717,1.0,0.0,1.0,0.0,18825.788660034257,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|278009,edit,0.0,7975.0,0.0,1.0,EGEWNotSpanned,0,0,0,152.0,152.0,0,118,0,GE00001154-GED,v0.5.0,Ecoli,Edit,ODD179,EC83,#NA,#NA
