SampleId,SampleName,OnyxDesignDnaId,DesignSetId,NumberOfDesigns,DesignId,UniqueId,MappedDesign,OnyxEditReadCount,ReferenceReadCount,RawReferenceReadCount,OtherReadCount,RawOtherReadCount,TotalSpanningReadCount,RawTotalSpanningReadCount,RawEditGenomeTotalWithDuplicates,RawReferenceGenomeTotalWithDuplicates,DuplicateBiasCorrection,FracOnyxEditReadCount,FracReferenceReadCount,FracOtherReadCount,ExpectedTotalReadCount,RawEditRate,PvalueRaw,PvalueNormalized,BinomialEditCall,BinomialEditCallQuality,Comments,RepresentativeDesign,DesignCategory,ConsensusEditCoverage,ConsensusWTCoverage,ConsensusFractionEdit,ConsensusPValue,ConsensusCallNotes,OtherEditReadCount,OtherRefReadCount,OtherNeighborReadCount,DesignPlasmidCoverage,DesignPlasmidReferenceCoverage,ImproperOrClippedEditReads,ImproperOrClippedReferenceReads,EditedHASpanningFragments,ContainerNumber,InscriptaChemistrySOPVersion,Organism,StrainFunction,Var1,Var2,Var3,Var4
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918034,SPB00001|1918034,True,0,3687.9944009744568,3511,0.0,0,3687.9944009744568,3511,0,3995,1.0,0.0,1.0,0.0,9766.546939818681,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918034,edit,0.0,4537.0,0.0,1.0,EGEWNotSpanned,0,0,0,15.0,15.0,0,104,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918035,SPB00001|1918035,True,0,2237.0,2237,0.0,0,2237.0,2237,0,2522,1.0,0.0,1.0,0.0,7222.632167849122,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918035,edit,0.0,4128.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,160,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918036,SPB00001|1918036,True,0,3943.772075409268,4123,0.0,0,3943.772075409268,4123,0,4623,1.0,0.0,1.0,0.0,11325.611969549616,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918036,edit,0.0,4618.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,114,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918037,SPB00001|1918037,True,1,4217.0,4217,0.0,0,4218.0,4218,1,4779,1.0,0.0002370791844476055,0.9997629208155524,0.0,11489.719279627081,0.0002370791844476055,0.06786456648609118,0.06786456648609118,no_edit,6.786457E-02,,SPB00001|1918037,edit,1.0,4731.0,0.00021132713440405747,0.07581318157045022,no_edit,0,0,0,10.0,10.0,0,170,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918038,SPB00001|1918038,True,0,3376.0,3376,0.0,0,3376.0,3376,0,3760,1.0,0.0,1.0,0.0,10094.778011468212,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918038,edit,0.0,4260.0,0.0,1.0,EGEWNotSpanned,0,0,0,1.0,0.0,0,148,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918039,SPB00001|1918039,True,0,2983.9905983419653,4136,0.0,0,2983.9905983419653,4136,0,4659,1.0,0.0,1.0,0.0,11489.719279627081,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918039,edit,0.0,4458.0,0.0,1.0,EGEWNotSpanned,0,0,0,2.0,2.0,0,139,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918040,SPB00001|1918040,True,0,4043.5261924577385,3697,0.0,0,4043.5261924577385,3697,0,4147,1.0,0.0,1.0,0.0,10505.061709755519,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918040,edit,0.0,4390.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,93,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918041,SPB00001|1918041,True,0,3491.0,3491,0.0,0,3491.0,3491,0,3947,1.0,0.0,1.0,0.0,9520.371236870466,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918041,edit,0.0,4429.0,0.0,1.0,EGEWNotSpanned,0,0,0,1.0,1.0,0,84,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918042,SPB00001|1918042,True,0,2877.249674264313,3669,0.0,0,2877.249674264313,3669,0,4095,1.0,0.0,1.0,0.0,11407.665738845048,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918042,edit,0.0,4040.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,246,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918043,SPB00001|1918043,True,0,4117.324979741988,3933,0.0,0,4117.324979741988,3933,0,4425,1.0,0.0,1.0,0.0,10505.061709755519,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918043,edit,0.0,4631.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,177,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918044,SPB00001|1918044,True,0,3734.0,3734,0.0,0,3734.0,3734,0,4198,1.0,0.0,1.0,0.0,10340.94891595537,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918044,edit,0.0,4409.0,0.0,1.0,EGEWNotSpanned,0,0,0,5.0,5.0,0,156,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918045,SPB00001|1918045,True,0,2539.648080866398,4134,0.0,0,2539.648080866398,4134,0,4610,1.0,0.0,1.0,0.0,11489.719279627081,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918045,edit,0.0,4454.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,167,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918046,SPB00001|1918046,True,1,3895.8040043355363,3395,0.0,0,3896.8040043355363,3396,1,3915,1.0,0.0002566205533784641,0.9997433794466215,0.0,10012.720586282941,0.0002944640753828033,0.055010640157531675,0.06286284673840992,no_edit,6.286285E-02,,SPB00001|1918046,edit,1.0,4405.0,0.00022696323195642307,0.07077974058922146,no_edit,0,0,0,3.0,3.0,0,110,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918047,SPB00001|1918047,True,0,3274.0,3274,0.0,0,3274.0,3274,0,3660,1.0,0.0,1.0,0.0,8945.953265524142,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918047,edit,0.0,4512.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,87,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918048,SPB00001|1918048,True,0,2251.3759814526125,2747,0.0,0,2251.3759814526125,2747,0,2993,1.0,0.0,1.0,0.0,10915.339695744226,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918048,edit,0.0,3034.0,0.0,1.0,EGEWNotSpanned,0,0,0,4.0,4.0,0,715,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918049,SPB00001|1918049,True,0,3996.8676476927753,3639,0.0,0,3996.8676476927753,3639,0,4086,1.0,0.0,1.0,0.0,10012.720586282941,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918049,edit,0.0,4505.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,131,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918053,SPB00001|1918053,True,0,3981.0,3981,0.0,0,3981.0,3981,0,4487,1.0,0.0,1.0,0.0,11489.719279627081,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918053,edit,0.0,4428.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,114,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918054,SPB00001|1918054,True,2,3420.834131406578,3744,0.0,0,3422.834131406578,3746,2,4233,1.0,0.000584311106883266,0.9994156888931167,0.0,11407.665738845048,0.0005339028296849973,0.0018680304306718718,0.0015651656204675277,edit,9.984348E-01,,SPB00001|1918054,edit,2.0,4059.0,0.0004924895345973898,0.002187822618288819,edit,0,0,0,5.0,5.0,0,119,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918055,SPB00001|1918055,True,0,3871.7062476076876,3374,0.0,0,3871.7062476076876,3374,0,3814,1.0,0.0,1.0,0.0,10012.720586282941,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918055,edit,0.0,4377.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,1,111,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918056,SPB00001|1918056,True,0,2545.0,2545,0.0,0,2545.0,2545,0,2885,1.0,0.0,1.0,0.0,7058.501092936277,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918056,edit,0.0,4520.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,53,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918057,SPB00001|1918057,True,0,3791.676118990671,3968,0.0,0,3791.676118990671,3968,0,4431,1.0,0.0,1.0,0.0,11079.449290745066,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918057,edit,0.0,4547.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,105,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918058,SPB00001|1918058,True,0,3340.058949336007,3041,250.42204552732971,228,3590.480994863337,3269,0,3662,1.0,0.0,0.9302539002753135,0.06974609972468646,10012.720586282941,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918058,edit,0.0,4189.0,0.0,1.0,EGEWNotSpanned,0,228,0,2.0,2.0,0,182,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918059,SPB00001|1918059,True,0,2458.0,2458,0.0,0,2458.0,2458,0,2834,1.0,0.0,1.0,0.0,7058.501092936277,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918059,edit,0.0,4161.0,0.0,1.0,EGEWNotSpanned,0,0,0,3.0,3.0,0,69,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918060,SPB00001|1918060,True,0,2217.836822264571,2784,0.0,0,2217.836822264571,2784,0,3112,1.0,0.0,1.0,0.0,9684.488600711395,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918060,edit,0.0,3402.0,0.0,1.0,EGEWNotSpanned,0,0,0,4.0,4.0,0,116,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918064,SPB00001|1918064,True,0,3762.2073775284034,3601,0.0,0,3762.2073775284034,3601,0,3982,1.0,0.0,1.0,0.0,10997.394607502536,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918064,edit,0.0,4178.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,126,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918065,SPB00001|1918065,True,0,3343.0,3343,1.0,1,3344.0,3344,0,3791,1.0,0.0,0.999700956937799,0.0002990430622009569,9684.488600711395,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918065,edit,0.0,4571.0,0.0,1.0,EGEWNotSpanned,0,0,1,1.0,1.0,0,103,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918066,SPB00001|1918066,True,0,4012.997551994025,4194,0.0,0,4012.997551994025,4194,0,4759,1.0,0.0,1.0,0.0,11407.665738845048,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918066,edit,1.0,4559.0,0.0002192982456140351,0.07316090823700527,no_edit,0,0,0,15.0,15.0,1,126,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918067,SPB00001|1918067,True,0,3576.0,3576,0.0,0,3576.0,3576,0,4035,1.0,0.0,1.0,0.0,10587.117763933013,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918067,edit,0.0,4209.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,128,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918068,SPB00001|1918068,True,1,777.3884700941073,1391,0.0,0,778.3884700941073,1392,1,1565,1.0,0.001284705565948452,0.9987152944340515,0.0,11161.50374547229,0.0007183908045977011,0.022925584460260856,0.012885192114786385,no_edit,1.288519E-02,,SPB00001|1918068,edit,1.0,1417.0,0.0007052186177715092,0.023348754150136184,no_edit,0,0,0,8.0,6.0,0,125,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918069,SPB00001|1918069,True,0,3355.568936559465,3068,0.0,0,3355.568936559465,3068,0,3393,1.0,0.0,1.0,0.0,10505.061709755519,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918069,edit,0.0,3712.0,0.0,1.0,EGEWNotSpanned,0,0,0,5.0,4.0,0,592,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918070,SPB00001|1918070,True,0,3287.0,3287,0.0,0,3287.0,3287,0,3639,1.0,0.0,1.0,0.0,10587.117763933013,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918070,edit,0.0,4004.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,170,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918071,SPB00001|1918071,True,3,3851.328690635352,4035,1.0,1,3855.328690635352,4039,4,4648,1.1519206939281288,0.0007781437695019474,0.9989624749739974,0.00025938125650064916,11489.719279627081,0.0007427581084426838,4.8260703832798e-05,4.206631044806463e-05,edit,9.999579E-01,,SPB00001|1918071,edit,4.0,4449.0,0.0008982708286548395,1.1882511948580275e-06,edit,1,0,0,27.0,27.0,0,160,2,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918072,SPB00001|1918072,True,0,3164.413235261461,1944,0.0,0,3164.413235261461,1944,0,2137,1.0,0.0,1.0,0.0,7058.501092936277,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918072,edit,0.0,4059.0,0.0,1.0,EGEWNotSpanned,0,0,0,4.0,4.0,0,68,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918073,SPB00001|1918073,True,0,2971.0,2971,0.0,0,2971.0,2971,0,3336,1.0,0.0,1.0,0.0,8617.709397513227,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918073,edit,0.0,4310.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,72,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918074,SPB00001|1918074,True,0,2271.618887218179,3503,0.0,0,2271.618887218179,3503,0,3975,1.0,0.0,1.0,0.0,10505.061709755519,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918074,edit,0.0,4163.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,111,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918075,SPB00001|1918075,True,0,3278.3581562842505,2014,0.0,0,3278.3581562842505,2014,0,2238,1.0,0.0,1.0,0.0,7058.501092936277,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918075,edit,0.0,4301.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,29,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918076,SPB00001|1918076,True,0,3080.0,3080,0.0,0,3080.0,3080,0,3491,1.0,0.0,1.0,0.0,8125.336740071463,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918076,edit,0.0,4839.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,56,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918077,SPB00001|1918077,True,0,2744.1719315492205,4214,0.0,0,2744.1719315492205,4214,0,4739,1.0,0.0,1.0,0.0,10587.117763933013,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918077,edit,0.0,4841.0,0.0,1.0,EGEWNotSpanned,0,0,0,9.0,9.0,0,98,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918078,SPB00001|1918078,True,0,3922.5592756571477,2830,0.0,0,3922.5592756571477,2830,0,3276,1.0,0.0,1.0,0.0,8289.461873306487,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918078,edit,0.0,4771.0,0.0,1.0,EGEWNotSpanned,0,0,0,3.0,3.0,0,101,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918079,SPB00001|1918079,True,0,3975.0,3975,0.0,0,3975.0,3975,0,4446,1.0,0.0,1.0,0.0,10669.173589647968,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918079,edit,0.0,4656.0,0.0,1.0,EGEWNotSpanned,0,0,0,3.0,3.0,2,100,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918080,SPB00001|1918080,True,0,3920.4898932737383,4096,0.0,0,3920.4898932737383,4096,0,4670,1.0,0.0,1.0,0.0,11489.719279627081,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918080,edit,0.0,4482.0,0.0,1.0,EGEWNotSpanned,0,0,0,4.0,4.0,0,113,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918081,SPB00001|1918081,True,0,3526.191085876048,3224,0.0,0,3526.191085876048,3224,0,3636,1.0,0.0,1.0,0.0,10505.061709755519,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918081,edit,0.0,4011.0,0.0,1.0,EGEWNotSpanned,0,0,0,38.0,38.0,0,321,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918082,SPB00001|1918082,True,0,2236.0,2236,462.0,462,2698.0,2698,0,2990,1.0,0.0,0.8287620459599704,0.17123795404002964,10669.173589647968,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918082,edit,0.0,3217.0,0.0,1.0,EGEWNotSpanned,0,462,0,0.0,0.0,0,508,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918083,SPB00001|1918083,True,0,3381.5129919283286,4081,0.0,0,3381.5129919283286,4081,0,4621,1.0,0.0,1.0,0.0,11489.719279627081,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918083,edit,0.0,4397.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,123,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918084,SPB00001|1918084,True,0,2801.4172725745757,1721,29.300122548717233,18,2830.717395123293,1739,0,1877,1.0,0.0,0.9896492236917769,0.010350776308223116,7058.501092936277,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918084,edit,0.0,3525.0,0.0,1.0,EGEWNotSpanned,0,18,0,0.0,0.0,0,217,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918085,SPB00001|1918085,True,0,2904.0,2904,0.0,0,2904.0,2904,0,3267,1.0,0.0,1.0,0.0,8289.461873306487,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918085,edit,0.0,4402.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,80,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918086,SPB00001|1918086,True,0,2590.4875141010125,3494,0.0,0,2590.4875141010125,3494,0,4001,1.0,0.0,1.0,0.0,9520.371236870466,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918086,edit,0.0,4373.0,0.0,1.0,EGEWNotSpanned,0,0,0,5.0,5.0,0,140,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918087,SPB00001|1918087,True,0,3609.2431789893444,2770,0.0,0,3609.2431789893444,2770,0,3181,1.0,0.0,1.0,0.0,8125.336740071463,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918087,edit,0.0,4622.0,0.0,1.0,EGEWNotSpanned,0,0,0,3.0,3.0,0,54,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918088,SPB00001|1918088,True,0,3976.0,3976,0.0,0,3976.0,3976,0,4497,1.0,0.0,1.0,0.0,10505.061709755519,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918088,edit,0.0,4852.0,0.0,1.0,EGEWNotSpanned,0,0,0,5.0,5.0,0,99,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918089,SPB00001|1918089,True,0,3612.909054059986,4079,0.0,0,3612.909054059986,4079,0,4540,1.0,0.0,1.0,0.0,11489.719279627081,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918089,edit,0.0,4466.0,0.0,1.0,EGEWNotSpanned,0,0,0,42.0,42.0,0,124,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918090,SPB00001|1918090,True,1,4462.0,4462,0.0,0,4463.0,4463,1,5086,1.0,0.00022406453058480843,0.9997759354694152,0.0,11489.719279627081,0.00022406453058480843,0.07166179412653603,0.07166179412653603,no_edit,7.166179E-02,,SPB00001|1918090,edit,1.0,4937.0,0.0002025111381125962,0.07897975478392687,no_edit,0,0,0,9.0,9.0,0,96,1,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918091,SPB00001|1918091,True,0,3997.0,3997,0.0,0,3997.0,3997,0,4632,1.0,0.0,1.0,0.0,10997.394607502536,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918091,edit,0.0,4570.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,132,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918092,SPB00001|1918092,True,0,2961.625098209325,4105,0.0,0,2961.625098209325,4105,0,4640,1.0,0.0,1.0,0.0,11489.719279627081,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918092,edit,0.0,4454.0,0.0,1.0,EGEWNotSpanned,0,0,0,5.0,5.0,0,95,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
GE00001154-GED_A01,GE00001154-GED_A01,SPB00001,SPB00001,6002,1918093,SPB00001|1918093,True,0,4141.457940717187,3964,0.0,0,4141.457940717187,3964,0,4463,1.0,0.0,1.0,0.0,10997.394607502536,0.0,1.0,1.0,no_edit,1.000000E+00,,SPB00001|1918093,edit,0.0,4610.0,0.0,1.0,EGEWNotSpanned,0,0,0,0.0,0.0,0,83,0,GE00001154-GED,v0.5.0,Yeast,Edit,ODD157,CenPK,#NA,#NA
