SampleId,SampleName,OnyxDesignDnaId,DesignId,DesignCount,DesignFractionalAbundance,DesignRepresentation,Log10DesignRepresentation,DesignCategory,DesignFractionalAbundanceMappedDesigns,DesignRepresentationMappedDesigns,Log10DesignRepresentationMappedDesigns,ForwardReadCount,ReverseReadCount,DesignCollides,AmpliconType,ContainerNumber,EstimatedAmpliconSize,InscriptaChemistrySOPVersion,StrainFunction,Var1,Var2,Var3
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34860,1200,0.0004037887498397463,0.39611676359279113,-0.4021767779395783,edit,0.0004382513042541419,0.4066972103478437,-0.39072880653490843,0,1200,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34774,863,0.0002903914092597509,0.28487397248381563,-0.5453472282719936,edit,0.0003151757296427704,0.2924830771084909,-0.5338992568673236,0,863,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34150,2440,0.0008210371246741509,0.8054374193053421,-0.09396819764847365,edit,0.0008911109853167552,0.8269509943739488,-0.08252022624380384,0,2440,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34807,1391,0.0004680584591892393,0.45916534846464374,-0.33803089399515673,edit,0.0005080063035145929,0.4714298496615422,-0.32658292259048677,0,1391,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33921,4653,0.0015656908775036164,1.5359427508310477,0.18637502854606425,edit,0.0016993194322454353,1.576968433123764,0.1978229999507341,0,4653,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33809,1614,0.0005430958685344588,0.5327770470323041,-0.2734544936011515,edit,0.0005894480042218209,0.5470077479178498,-0.26200652219648163,0,1614,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34785,836,0.0002813061623883566,0.27596134530297783,-0.5591517465481868,edit,0.0003053150752970522,0.28333238987566445,-0.5477037751435169,0,836,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34250,1070,0.00036004496860710713,0.3532041142035721,-0.45197424630199345,edit,0.00039077407962660987,0.362638345893494,-0.4405262748973236,0,1070,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34108,1010,0.00033985553111511984,0.33339827602393257,-0.47703665020456054,edit,0.0003688615144139028,0.3423034853761018,-0.46558867879989063,0,1010,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34979,2239,0.0007534025090759934,0.7390878614035495,-0.13130393040817281,edit,0.0008177038918541865,0.7588292116406851,-0.11985595900350297,0,2239,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34124,2254,0.0007584498684489903,0.7440393209484595,-0.12840411227711532,edit,0.0008231820331573632,0.7639129267700331,-0.1169561408724455,0,2254,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33817,979,0.00032942432174425974,0.3231652596311188,-0.49057533218406524,edit,0.0003575400223873375,0.3317971407754492,-0.47912736077939533,0,979,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34412,4443,0.0014950278462816608,1.4666223172023092,0.16631828925366776,edit,0.0016226254540009605,1.5057964213128914,0.17776626065833767,0,4443,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33881,2909,0.0009788512277365184,0.9602530544095246,-0.017614302740143917,edit,0.0010623942033960825,0.9859018207515645,-0.006166331335474025,0,2909,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34265,2600,0.0008748756246527837,0.8582529877843809,-0.06638467601638513,edit,0.0009495444925506409,0.8811772890869948,-0.05493670461171524,0,2600,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,35006,1126,0.0003788884435996286,0.3716895631712357,-0.4298196334718757,edit,0.00041122580715846987,0.38161754904306006,-0.4183716620672058,0,1126,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34847,2603,0.0008758850965273831,0.8592432796933628,-0.0658838558779674,edit,0.0009506401208112762,0.8821940321128643,-0.05443588447329752,0,2603,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34793,3672,0.0012355935745096238,1.2121172965939409,0.08354464854200168,edit,0.0013410489910176742,1.2444934636644016,0.09499261994667153,0,3672,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34142,13,4.374378123263919e-06,0.004291264938921904,-2.3674146716803666,edit,4.747722462753204e-06,0.004405886445434974,-2.3559667002756965,0,13,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34364,6093,0.002050237377311312,2.011282867142397,0.30347315413726605,edit,0.002225220997350406,2.0650050855411766,0.31492112554193596,0,6093,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33853,3229,0.0010865282276937842,1.0658841913676023,0.027710021029958547,edit,0.0011792612178638535,1.0943544101776561,0.03915799243462839,0,3229,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34338,1502,0.0005054089185494158,0.49580614909697696,-0.3046880913190535,edit,0.000548544549158101,0.5090493416187177,-0.29324011991438365,0,1502,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,35016,1294,0.00043541886857719316,0.4271459100742265,-0.3694237476545215,edit,0.0004725809897540497,0.43855515849175813,-0.35797577624985166,0,1294,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34423,407,0.0001369516843206473,0.134349602318555,-0.8717636147619832,edit,0.00014864023402619647,0.13793813717631032,-0.8603156433573131,0,407,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34074,1507,0.0005070913716737481,0.49745663561194686,-0.30324477167257136,edit,0.0005503705962591599,0.5107439133285003,-0.2917968002679015,0,1507,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34068,1404,0.0004724328373125032,0.46345661340356564,-0.33399091619341664,edit,0.0005127540259773461,0.47583573610697716,-0.32254294478874673,0,1404,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34333,3215,0.0010818173589456537,1.0612628291256863,0.025822953273037744,edit,0.0011741482859808886,1.0896096093902645,0.0372709246777076,0,3215,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34077,3828,0.0012880861119887908,1.2636124758610037,0.10161390511760279,edit,0.0013980216605707127,1.2973641010096213,0.11306187652227268,0,3828,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34831,1078,0.0003627368936060388,0.35584489262752406,-0.4487392631364832,edit,0.0003936957549883042,0.3653496606291463,-0.4372912917318133,0,1078,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34909,3108,0.001045812862084943,1.0259424177053291,0.011122986141673554,edit,0.0011350708780182275,1.0533457748009152,0.022570957546343404,0,3108,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34927,167,5.619393435269803e-05,0.05512624959999677,-1.2586415528396198,edit,6.0989973175368085e-05,0.056598695106741585,-1.24719358143495,0,167,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34878,2785,0.0009371263902530779,0.9193209888382694,-0.03653282447745544,edit,0.0010171082352898211,0.943876442348954,-0.025084853072785525,0,2785,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34351,1007,0.0003388460592405205,0.3324079841149506,-0.47832855343358505,edit,0.00036776588615326745,0.3412867423502322,-0.4668805820289152,0,1007,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34273,2868,0.0009650551121169938,0.9467190649867709,-0.023778876991440562,edit,0.0010474206171673993,0.9720063327313465,-0.012330905586770706,0,2868,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34197,1335,0.0004492149841967178,0.44067989949698017,-0.3558767582866091,edit,0.0004875545759827329,0.4524506465119761,-0.34442878688193923,0,1335,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34854,1486,0.0005000250685515525,0.490524592249073,-0.3093392145626466,edit,0.0005427011984347124,0.5036267121474131,-0.29789124315797677,0,1486,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33864,1940,0.0006527918122409233,0.6403887678083457,-0.19355629405697702,edit,0.0007085062752108628,0.6574938233956806,-0.1821083226523072,0,1940,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34193,1945,0.0006544742653652555,0.6420392543233157,-0.19243841832547656,edit,0.0007103323223119217,0.6591883951054633,-0.18099044692080668,0,1945,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34755,455,0.00015310323431423715,0.15019427286226664,-0.8233466273300908,edit,0.00016617028619636214,0.15420602559022406,-0.8118986559254209,0,455,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34771,1194,0.0004017698060905476,0.39413617977482723,-0.4043536971938528,edit,0.0004360600477328712,0.4046637242961045,-0.392905725789183,0,1194,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34093,4002,0.001346635480715554,1.3210494065819585,0.12091906031298948,edit,0.0014615680996875634,1.356335196510059,0.1323670317176594,0,4002,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34966,2568,0.0008641079246570572,0.8476898740885731,-0.07176300459038744,edit,0.0009378577911038637,0.8703320301443855,-0.06031503318571758,0,2568,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33880,4478,0.0015068050181519868,1.478175722807099,0.16972606525580836,edit,0.001635407783708373,1.5176584232813701,0.18117403666047824,0,4478,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34252,954,0.00032101205612259834,0.314912827056269,-0.5018096492831079,edit,0.00034840978688204286,0.32332428222653575,-0.4903616778784381,0,954,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33996,259,8.715107184041192e-05,0.0854952014754441,-1.0680582599059512,edit,9.45892398348523e-05,0.08777881456674293,-1.0566102885012814,0,259,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34941,1941,0.0006531283028657897,0.6407188651113397,-0.19333248859884028,edit,0.0007088714846310746,0.6578327377376372,-0.18188451719417043,0,1941,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34175,3671,0.0012352570838847575,1.211787199290947,0.08342636051678369,edit,0.0013406837815974626,1.2441545493224453,0.09487433192145356,0,3671,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34226,2408,0.0008102694246784243,0.7948743056095343,-0.09970154140141613,edit,0.0008794242838699782,0.8161057354313397,-0.08825356999674631,0,2408,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34006,2697,0.0009075152152648298,0.8902724261747981,-0.05047707753431194,edit,0.000984969806311184,0.9140519802567788,-0.039029106129642,0,2697,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34741,928,0.0003122632998760705,0.30633029717842514,-0.513810047768341,edit,0.00033891434195653644,0.3145125093356658,-0.5023620763636711,0,928,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33928,2500,0.0008412265621661382,0.8252432574849816,-0.08341801531516548,edit,0.0009130235505294624,0.8472858548913411,-0.0719700439104956,0,2500,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34290,3638,0.0012241528932641643,1.2008939882921452,0.07950467074026167,edit,0.0013286318707304737,1.2329703760378796,0.09095264214493157,0,3638,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34186,623,0.00020963365929180163,0.2056506197652574,-0.6868699773280336,edit,0.00022752546879194202,0.2111436350389222,-0.6754220059233637,0,623,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34782,2787,0.0009377993715028108,0.9199811834442574,-0.03622105527389894,edit,0.0010178386541302446,0.944554271032867,-0.024773083869229023,0,2787,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34732,3095,0.001041438483961679,1.0216511527664072,0.00930262936893366,edit,0.0011303231555554745,1.0489398883554804,0.020750600773603592,0,3095,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34400,7999,0.002691588508306776,2.640448326648947,0.42167767280129415,edit,0.002921310152274068,2.7109758213103348,0.433125644205964,0,7999,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34130,4397,0.0014795492775378039,1.4514378412645856,0.16179844163250315,edit,0.0016058258206712184,1.4902063615828907,0.173246413037173,0,4397,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34372,1821,0.000612749427881815,0.6011071887520606,-0.22104807819228306,edit,0.0006650463542056603,0.6171630167028528,-0.20960010678761326,0,1821,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33882,33,1.1104190620593024e-05,0.010893210998801757,-1.9628440841093155,edit,1.2051910866988902e-05,0.011184173284565701,-1.9513961127046457,0,33,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34326,138,4.643570623157083e-05,0.04555342781317098,-1.3414789375859666,edit,5.039889998922632e-05,0.04677017919000202,-1.3300309661812968,0,138,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34829,4102,0.0013802845432021997,1.354059136881358,0.13163763204514442,edit,0.001498089041708742,1.3902266307057125,0.14308560344981425,0,4102,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34375,1372,0.00046166513731677665,0.4528934997077579,-0.34400391261647023,edit,0.000501067324530569,0.46499047716436803,-0.3325559412118003,0,1372,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33935,5555,0.001869205421133159,1.833690518131629,0.26332603928968323,edit,0.0020287383292764655,1.88266916956856,0.2747740106943532,0,5555,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34017,5573,0.0018752622523807553,1.839632269585521,0.2647310190689971,edit,0.0020353120988402776,1.8887696277237775,0.27617899047366695,0,5573,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34421,4100,0.0013796115619524668,1.3533989422753698,0.13142583273253242,edit,0.0014973586228683182,1.3895488020217992,0.14287380413720221,0,4100,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33909,8022,0.0026993277926787044,2.648040564617809,0.4229246336584249,edit,0.002929709968938939,2.7187708511753352,0.4343726050630948,0,8022,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33838,1986,0.0006682703809847802,0.6555732437460694,-0.1833787798278407,edit,0.0007253059085406049,0.6730838831256813,-0.17193080842317088,0,1986,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33859,4903,0.0016498135337202303,1.618467076579546,0.20910386925897514,edit,0.0017906217872983815,1.661697018612898,0.22055184066364503,0,4903,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34037,2444,0.0008223830871736167,0.806757808517318,-0.09325682241668647,edit,0.0008925718229976023,0.828306651741775,-0.08180885101201664,0,2444,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34199,10652,0.003584298136077482,3.5161964714920098,0.5460731337797006,edit,0.003890210744095933,3.610115570521026,0.5575211051843704,0,10652,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34155,5917,0.001991015027334816,1.9531857418154543,0.2907435452898088,edit,0.0021609441393931313,2.005356161356826,0.30219151669447863,0,5917,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33945,4197,0.0014122511525645129,1.3854183806657872,0.14158094522428696,edit,0.0015327839366288615,1.4224234931915836,0.15302891662895687,0,4197,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34071,1386,0.00046637600606490705,0.45751486194967383,-0.3395947937114151,edit,0.0005061802564135339,0.46973527795175946,-0.3281468223067453,0,1386,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34392,2647,0.0008906906840215072,0.8737675610250986,-0.05860408268585486,edit,0.0009667093353005947,0.8971062631589519,-0.04715611128118502,0,2647,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34125,6482,0.002181132230384363,2.1396907180070603,0.3303510027089881,edit,0.00236728746181279,2.196842764562269,0.34179897411365784,0,6482,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34349,4855,0.0016336619837266403,1.602622406035834,0.20483121025682052,edit,0.001773091735128216,1.6454291301989845,0.21627918166149046,0,4855,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34965,2145,0.0007217723903385466,0.7080587149221143,-0.14993072746646002,edit,0.0007833742063542787,0.7269712634967707,-0.13848275606179017,0,2145,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34418,3699,0.001244678821381018,1.2210299237747786,0.08672630732819092,edit,0.0013509096453633925,1.2536441508972282,0.09817427873286085,0,3699,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34775,205,6.898057809762333e-05,0.06766994711376849,-1.1696041629314489,edit,7.486793114341591e-05,0.06947744010108997,-1.1581561915267788,0,205,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34262,2658,0.0008943920808950381,0.8773986313580324,-0.056803047380489906,edit,0.0009707266389229244,0.9008343209204739,-0.04535507597582001,0,2658,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34748,5791,0.0019486172086016426,1.9115934816382114,0.28139554094617086,edit,0.0021149277524464467,1.9626529542703026,0.2928435123508408,0,5791,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34911,9104,0.003063410648784209,3.005205846457309,0.47787422506379285,edit,0.00332486656160809,3.0854761691723076,0.4893221964684627,0,9104,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34851,1830,0.0006157778435056132,0.6040780644790066,-0.2189069342567736,edit,0.0006683332389875664,0.6202132457804617,-0.20745896285210375,0,1830,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33919,868,0.0002920738623840832,0.28652445899878565,-0.5428382988107111,edit,0.0003170017767438293,0.29417764881827363,-0.5313903274060413,0,868,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33947,3463,0.0011652670339125347,1.1431269602681966,0.05809446756225776,edit,0.0012647202221934112,1.1736603661954856,0.06954243896692758,0,3463,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34907,293,9.859175308587139e-05,0.09671850977723984,-1.0144904036330937,edit,0.00010700636012205299,0.09930190219326517,-1.0030424322284237,0,293,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34011,964,0.0003243769623712629,0.3182138000862089,-0.4972809900843723,edit,0.0003520618810841607,0.3267134256461011,-0.48583301867970247,0,964,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34256,2364,0.0007954638371843003,0.7803500242777986,-0.10771055177798532,edit,0.0008633550693806596,0.8011935043852522,-0.09626258037331545,0,2364,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,33912,750,0.00025236796864984147,0.24757297724549449,-0.6062967605955031,edit,0.0002739070651588387,0.2541857564674023,-0.5948487891908332,0,750,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34121,1652,0.0005558825122793841,0.5453207445460758,-0.2633479810028397,edit,0.0006033259621898687,0.5598864929121982,-0.2519000095981698,0,1652,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34286,1125,0.0003785519529747622,0.3713594658682417,-0.43020550153982184,edit,0.00041086059773825807,0.38127863470110346,-0.418757530135152,0,1125,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
GE00000969-AMD_F01,GE00000969-AMD_F01,SPB00001,34163,1514,0.0005094468060478133,0.49976731673290486,-0.30123214882314914,edit,0.0005529270622006424,0.5131163137221961,-0.28978417741847934,0,1514,0,Plasmid,GE00000969-AMD,338.0,v0.5,Edit,ODD125,Shelf Life,#NA
